text,label
Night at the Roxbury with Gates and Ballmer  http://t.co/RSZAL40S #funny #video #gates #ballmer #microsoft,neutral
RT @laiswhisky: @Peedro_Guiih gato intenda a nat é a metamoforse sorridente. . . . . .ela nao intende ela joga tudo no #google,irrelevant
"RT @JoelBurns: Dear @Apple, it's me again. Thank for beautiful new iOS features. But I miss some of the old ones. Lk making calls & texts
&gt;(",negative
Dear @Apple: You must let me turn off iCloud to save bandwidth and NOT delete EVERY document on my iPad. That's BULLSHIT!,negative
iPhone 4S 8MP camera : It´s a SONY. http://t.co/BIqBEhTb @sony @apple #apple #iphone4S #cameras,neutral
"Well...#twitter Off,,,,",neutral
Lamont taking me home I gave him 20$ he gone say I’m not charged u no 20$ to take u home 😭,negative
"Out of #curiosity, #doesanyoneknow if it's against the #Twitter #TOS to use #hashtags so #eggregiously as I seem to be doing #tonight?",neutral
#Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/1KAi853k,neutral
@Terrible_Dr @GFAMScorpion Fair enough. Katie does post some pretty funny shit. I remember seeing something today f… https://t.co/R0SDKImvnm,positive
On Google+ then go here http://t.co/86xwWN2d #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral
iPhone 4S: Setup SIRI for your Tweets. http://t.co/eyHmHSTM @apple #apple #iphone #siri,neutral
"@ash_chiang mm if you're looking for boba and you want milk tea, teatop in cupertino or milpitas is good! but if yo… https://t.co/24o9cMWxRO",positive
#twitter sos un vicioooooo,irrelevant
@LennyDubz you do know that @apple is not the company. and why u blasting me on #twitter???,irrelevant
we strongly recommend students that are following us to sign up for the #imaginecup 2012 contest! http://t.co/ytn5OHym #microsoft,neutral
I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's,positive
"Dear @Apple Contacts, you are terrible. I just cleaned duplicates for 3 hours and they magically reappeared. Fix it.",negative
+1  RT @Doug_Newton: @apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,negative
@apple not happy with Apple today. I did the suggested software update and now nothing works!!!,negative
"RT @MarkRuffalo: .@ChrisEvans Bro, while Trump is in office there is NOTHING you could possibly do to embarrass yourself. See... silver lin…",negative
SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator - Posts on Twitter,neutral
"RT @VisheshDas11: Respected Amitabh bachchan ji,
This world is full of evils and sorrow. No one is happy in this world. There is another wo…",positive
"Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online, #Office365, #CRM, #Azure. http://t.co/o35vv1wt",neutral
#EvolutionOfIT #cloud event @BenchmarkLearn can any #microsoft or @MSLearning folks help create us a windows azure pass ex. BLAZURE ??,neutral
"Dear @apple, why did my #Apple ID change to my colleagues&#39; when I charged on her Mac? Now can&#39;t download or update apps. #iPhone",neutral
Mmmm Ice Cream Sandwich #Android #Google,positive
@adrianosabino2 Maagiina amoor! Tavaa #Off esses diias akii noo #Twitter meesmoo! fiica triste cmg naaum taa?,irrelevant
@MSPartners can join: Small Business Specialist Community (SBCS) http://t.co/IlQPKEz0! #Microsoft #MPN,neutral
#Microsoft applies for celebrity search #patent. #bing-o http://t.co/vaDvkMSk #HermanCain.co directs you to...#RonPaul http://t.co/8Qgp5J48,neutral
"Thank you for the laughs #Google, ""tapping my peepz"", white suit, face unlock fail, using an LED screen for a video cast. Love it anyway &lt;3",neutral
On Google+ then go here http://t.co/AwDFxDcI #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral
Why can't I check just Notes (without mail) on Lion for #iCloud like I do on the iOS devices @apple ?,neutral
Creo q cuando una persona ya no te quiere te borrade su #twitter,irrelevant
"#Microsoft CEO Steve Ballmer on Not Buying Yahoo: “Sometimes, You’re Lucky” &lt;http://t.co/rcml9XQR&gt;",neutral
RT @VentureBeat: #Ballmer: “We’ve picked our play” in #social with #Skype deal http://t.co/03IHBOgj #microsoft #xbox #in,neutral
#Google How to Play a Teenpatti Tournament: Junglee is fired up to provide you the 1st ever multi-pla... http://t.co/96GaNUx2 #wikileaks,irrelevant
El #twitter ha cambiado mi vida!,irrelevant
WHERE THE HECK IS THE @ANDROID SOURCE CODE ?? WTF #GOOGLE,negative
#JaccuseDZ RT @zeggar-@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria... http://t.co/BuWiL76A,neutral
#Google announces #Android #Beam for sharing between Android Phones. Based on NFC technology. http://t.co/bc7yhhR4,neutral
@nansen @apple I have not heard of that. Hubby had no problems- I have not done it yet.,neutral
Ballmer Thinks You Have To Be A Computer Scientist To Use Android http://t.co/VKV2TBcj #tech #microsoft (i agree to some extent),positive
"@Apple iTunes is the worst program ever. For such a great phone, you make some awful software.",negative
RT @hesasnowflake: the first ever set picture of actor harry i remember it like it was yesterday https://t.co/L0bp9MFCBP,positive
"RT @Yoder_Esqq: Netflix has lost over $9,000,000,000 since #CancelNetfix went viral.",negative
"Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/gOQgJvvb #microsoft",neutral
"@jordanomazzoni E pretendo em breve me certificar nas soluções de virtualização #Microsoft também, #HyperV gera muitas oportuniodades.",irrelevant
"#Tecnologia #Technology: La visión de #Microsoft Research sobre el control táctil de dispositivos
http://t.co/ZXwmaTxn",irrelevant
Video: SIRI also gets angry. http://t.co/ksX2XZoR  @chrisvoss @apple #apple #siri #iphone4S #Ai,neutral
"“@rianru: #Google и #Samsung представили новую версию операционной системы - Android 4.0 Ice Cream Sandwich http://t.co/DhLHoexZ”
#Vfacebook",irrelevant
@Apple's #Siri is great but #Google #Android always had that functionality youtu.be/gGbYVvU0Z5s #justsaying,neutral
#ThingsWeAllHate  false advertisement via #twitter lol,neutral
- Ima Addicted To #Twitter.,neutral
"#Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise solution! #copyright http://t.co/5ExkV0L7 via @l_evenement",neutral
iPhone 4S 8MP camera : It´s a SONY. http://t.co/6uYIZeAK @sony @apple #apple #iphone4S #cameras,neutral
[News] Touchscreen auf allen Oberflächen... http://t.co/gpT4pTr0 #touchscreen #microsoft #omnitouch,irrelevant
My #twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds. Find out yours at http://t.co/dniOkchP #twittertime,neutral
The better question is if (and when) current devices will get the update.  #Android #Google #IceCreamSandwich,neutral
"#Samsung, #Google Android 4 reveal: Live Event Blog by #engadet http://t.co/DL68lKQU",neutral
#sipcom supporting #arkadin at #ipexpo showing the advantages of #hosted #lync2010 for #enterprises #ucoms #MSFTnews #Microsoft #ucexpo #in,irrelevant
"I agree with @wellis68 that the ""Hangouts"" on #Google+ are friggin' awesome!”",positive
@EscapedHere The joy of the lads running and making the exultant LAB chuffle is so wonderful. I can't help smiling. Thank you! XO,negative
"#Microsoft CEO Steve Ballmer on Not Buying #Yahoo : “Sometimes, You’re Lucky” http://t.co/WMCXWysh",neutral
#Forbes fordert Steve Ballmer zum Rücktritt auf http://t.co/kpO2TPt9 via @forbes  #microsoft,irrelevant
@ATT just so I have this right.I pre-ordered an iphone last wk and it will be here in a month. I could buy in an @apple store today.really?,neutral
#Microsoft CEO Looks Ahead at Social and Mobile Plans http://t.co/wYmFplCs #marketing,neutral
Niemiecki rząd uruchomił w środę własny kanał na YouTube - Wiadomosci 24: Niemiecki rząd uruchomił w śr... http://t.co/n6Wp2QZv #twitter,irrelevant
Chucha! me equivoque.... perdón cierto que #twitter es ATP,irrelevant
Ain't really been on all day! Suppppp #Twitter,neutral
Les annonces se suivent et sont toutes super pratiques #ics #android #google,irrelevant
"HAHAHA, éee ne pelo #twitter, até #garotanachuva canta beeem, #kkk,!  voo grava uma  shamada de vooz pra voce ouvir! tenho mt sucesso ! #kkk",irrelevant
Si eso pasa cierro mi cuenta de #twitter! D':,irrelevant
que rapido se lleno twitter de personas que conosco haha Ha!! recuerdo hace 1 año cuando eramos poquitos los que andabamos por #Twitter,irrelevant
"@robcollingridge @Apple @Google Been looking at Samsung ChatON tonight, very promising. Integrated with key apps http://t.co/DZsGPhqt",neutral
#Google Phil Hellmuth and Sam Farha – poker fight: http://t.co/vwaiQDlT – Cost-free Poker University with... http://t.co/F9A0NJnX #wikileaks,irrelevant
RT @ScottMStedman: There are many secrets hidden in the client list of Donald Trump’s lender of choice. I intend to expose some of them in…,negative
RT @stuartmiles: http://t.co/hM2x3yim via @pocketlint #moto #google #android,neutral
"Google details Android 4.0 Ice Cream Sandwich, offers SDK http://t.co/mShfEQe6 #Android #Google",neutral
I'm goin 2 bed #TWITTER dead tonight,neutral
#Microsoft Windows Server 2008 R2 Enterprise OEM #preisvergleich http://t.co/0jWsfMQn Bewertung softline24 #test #Microsoft,neutral
"Deár iCloud I HATE U , AND I HOPE YOU DIE , YOU ARE THE WORST FUCKING INVENTION IN THE WORLD , FUCK YOUUUUUUUUUUUU #iCloud @apple @stevejobs",negative
#skype is now part of stupid #microsoft it seems,negative
«@BigBellyBigCuz RT @Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.»,neutral
"RT @supaluga: RT @modalnho: New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/u82a1Ivk",irrelevant
"really digging the #UI of of ""#Quick #Response"" from #Google android great for politely declining calls lol",positive
Galaxy Nexus Vs iPhone 4S: Which smartphone wins? http://t.co/bF6QUCwt via @productreviews #galaxynexus #iphone4s #google #apple #ics,neutral
Pinch to zoom sur le calendrier (comme sur Honeycomb) #google #nexusprime,irrelevant
#Twitter se tarda para cambiar de avatar .-,irrelevant
Realmente no se por que ponen cosas de #twitter en fb!! vv facebook es FB! Y twitter es TWITTER!! C'mon! vv,irrelevant
楽しかった～　#android #google,irrelevant
"RT @sander_koers: #Google Apps vs. #Microsoft #Office 365: ""it is clear that Google Apps should be the top choice"" http://t.co/OySZmjVi #in",negative
El live stream del server de IPN esta over capacity por @SoytuFan_mx no la caguen si no es #twitter,irrelevant
@Apple Not Likely to Win Appstore Suit Case Against @Amazon http://t.co/GNcDGQsc,neutral
RT @Marvel42Captain: Actress Rey; cinematographer Ben (with director Snoke and producer Palpatine). They fall in love while making a movie…,positive
I became a #Citizenship #Member at @Microsoft ...Thanks #GOD :) #MSPEgypt #Microsoft,positive
RT @EvelineHorbach: Terug van evaluatie learning circles bij #microsoft onder bezielend leiderschap van @saskianijs. Veel geleerd van de ...,irrelevant
#Microsoft Is Getting More Serious About Daily (#Bing) #Deals http://t.co/yt8AW0gK,neutral
#Microsoft Works Suite 2003 Review http://t.co/Yie1rSSz #windowsxphomesoftware #officesuites #family,neutral
"Interested in a job in #Cupertino, CA? This could be a great fit: https://t.co/nGD9ICB6CW #cook",positive
"To discover their true destiny, a toymaker called Isabelle gets a exultant job in a factory. Their space pirate gir… https://t.co/lcYTNy3kzP",positive
Estava ali na #MICROSOFT tomando um cafezinho :D,irrelevant
"#Microsoft's Ballmer Trashes Android, Touts Skype
 http://t.co/96BMOxv4",neutral
@Apple would do better to inform customers properly about migrating to #iCloud - many complaints lead to #image damage http://t.co/QL7zmPpO,negative
Uff mucha expectación con el Plan Nacional :-): Qué prioridades tenemos como Pais? Plan Nacional: http://t.co/rumOPWl0 #microsoft,irrelevant
"#Juick #Google #Buzz #+ #! Срочно нужна интеграция Жуйка с Гуглоплюсом, ибо Буз закрывают!

Рецепты есть? http://t.co/QaGboWhc",irrelevant
"Annie: has just had a look at our downloaded #Windows8 op sys.  Where #AppleMacs go, #Microsoft follows!!",neutral
Ufff... after #Microsoft #MTS11 and #MVP meeting. Was great! #MVPBuzz,neutral
RT @yaksys: My #twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds. Find out yours at http://t.co/dniOkchP #twittertime,neutral
But does request desktop site work with hulu?!?!? #ICS #Google,neutral
Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!,negative
"RT @WindowsFrance: Avec OmniTouch, faites de n'importe quelle surface un écran tactile http://t.co/kBP15kTt #Microsoft #OmniTouch",irrelevant
#microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P,negative
"@apple, your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!",negative
Gud morning #twitter,neutral
deberia de ponerme a leer un libro en lugar de estar perdiendo el tiempo en #fb y #twitter :(,irrelevant
RT @Nawwaf91: Some people take ' following & unfollowing ' personally. #Twitter,neutral
CLOUD NEWS - Infosys boosts its cloud solution with Microsoft partnership - http://t.co/RNHzqjGR - @Infosys #cloud #microsoft #azure,neutral
Good to see #Google finally turning their focus on user experience. http://t.co/AYhOKgo8 #IceCreamSandwich #Android,positive
I lovee #Twitter   #swaag!,positive
Guess I'm addicted to #Twitter! Writing the answers to 15 marks University exam questions in less than 140 characters! :P,positive
"Great, now #Skype is a part of #Microsoft stack http://t.co/vZfUv9OI.",neutral
"#Microsoft ’s new “great to be a family” #adverts begin to air, including #Office2010 #Windows7 and #WP7.
http://t.co/L5J2UEEQ
@winrumors",neutral
RT @NeowinFeed: Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/HHfJbBHU #neowin,neutral
